weekday,month,date,year,text,handle,comment_unclean,service_person,comment
Tue,Oct,13,2015,@watkinshort The airport agents at their departure gate may be offering food/beverage carts or other entertainment items to make... ,@watkinshort  ,The airport agents at their departure gate may be offering food/beverage carts or other entertainment items to make... ,,The airport agents at their departure gate may be offering food/beverage carts or other entertainment items to make... 
Tue,Oct,13,2015,@Tcampv Hi there. I am terribly sorry to hear this. Please let me know if I can help? *SD,@Tcampv  ,Hi there. I am terribly sorry to hear this. Please let me know if I can help? *SD,SD,Hi there. I am terribly sorry to hear this. Please let me know if I can help? 
Tue,Oct,13,2015,@mklundquist ...http://t.co/ljzlFjyL3M. *AA ,@mklundquist  ,...http://t.co/ljzlFjyL3M. *AA ,AA ,...http://t.co/ljzlFjyL3M. 
Tue,Oct,13,2015,"@mklundquist  Nothing was turned in. At this point, to assist us in locating your wallet, pls complete the following form:... ",@mklundquist  ," Nothing was turned in. At this point, to assist us in locating your wallet, pls complete the following form:... ",," Nothing was turned in. At this point, to assist us in locating your wallet, pls complete the following form:... "
Tue,Oct,13,2015,@watkinshort ...let me know.  *RS ,@watkinshort  ,...let me know.  *RS ,RS ,...let me know.  
Tue,Oct,13,2015,@ruud_vandeursen I show your seat as 38A for SEA-AMS. I am not sure why you are not able to view this also. Please speak with airport... ,@ruud_vandeursen  ,I show your seat as 38A for SEA-AMS. I am not sure why you are not able to view this also. Please speak with airport... ,,I show your seat as 38A for SEA-AMS. I am not sure why you are not able to view this also. Please speak with airport... 
Tue,Oct,13,2015,@ruud_vandeursen ...Customer Service team and they can print this out on your boarding pass for you. *RS ,@ruud_vandeursen  ,...Customer Service team and they can print this out on your boarding pass for you. *RS ,RS ,...Customer Service team and they can print this out on your boarding pass for you. 
Tue,Oct,13,2015,@nikoleherriott You're welcome!  *RS,@nikoleherriott  ,You're welcome!  *RS,RS,You're welcome!  
Tue,Oct,13,2015,@vuhnesaa  Awesome Vanessa!  Glad you chose Delta as your airline of choice for your first flight.  Welcome Aboard! :-) *ML,@vuhnesaa  , Awesome Vanessa!  Glad you chose Delta as your airline of choice for your first flight.  Welcome Aboard! :-) *ML,ML, Awesome Vanessa!  Glad you chose Delta as your airline of choice for your first flight.  Welcome Aboard! :-) 
Tue,Oct,13,2015,@shannonigans808 Fantastic Shan!  We look forward to having you aboard! :-)  Thank you for choosing Delta. *ML,@shannonigans808  ,Fantastic Shan!  We look forward to having you aboard! :-)  Thank you for choosing Delta. *ML,ML,Fantastic Shan!  We look forward to having you aboard! :-)  Thank you for choosing Delta. 
Tue,Oct,13,2015,"@kyle_mistry If you can DM me the confirmation, I'll be glad to take a look. *WG",@kyle_mistry  ,"If you can DM me the confirmation, I'll be glad to take a look. *WG",WG,"If you can DM me the confirmation, I'll be glad to take a look. "
Tue,Oct,13,2015,@JohnWoell1  If you haven't please do so immediately. Again I apologize for the inconvenience. *ML,@JohnWoell1  , If you haven't please do so immediately. Again I apologize for the inconvenience. *ML,ML, If you haven't please do so immediately. Again I apologize for the inconvenience. 
Tue,Oct,13,2015,@JohnWoell1 Have you reported this to our in-flight team?  *ML,@JohnWoell1  ,Have you reported this to our in-flight team?  *ML,ML,Have you reported this to our in-flight team?  
Tue,Oct,13,2015,@JohnWoell1  Oh no!  John I apologize for the inconvenience.   *ML,@JohnWoell1  , Oh no!  John I apologize for the inconvenience.   *ML,ML, Oh no!  John I apologize for the inconvenience.   
Tue,Oct,13,2015,"@JohnWoell1  Hi John, thanks for contacting us.  Are you having trouble with your in-flight entertainment? *ML",@JohnWoell1  ," Hi John, thanks for contacting us.  Are you having trouble with your in-flight entertainment? *ML",ML," Hi John, thanks for contacting us.  Are you having trouble with your in-flight entertainment? "
Tue,Oct,13,2015,"@TaylorRaney44 It may be possible to be reimbursed for the stay, if you contact Customer Care at https://t.co/IlyARPdjVN *WG",@TaylorRaney44  ,"It may be possible to be reimbursed for the stay, if you contact Customer Care at https://t.co/IlyARPdjVN *WG",WG,"It may be possible to be reimbursed for the stay, if you contact Customer Care at https://t.co/IlyARPdjVN "
Tue,Oct,13,2015,"@katyrnorris It could be a few things, but that doesn't mean that it won't show up later. *WG",@katyrnorris  ,"It could be a few things, but that doesn't mean that it won't show up later. *WG",WG,"It could be a few things, but that doesn't mean that it won't show up later. "
Tue,Oct,13,2015,@John_Vail Please know that our Baggage Service team are doing everything they can to make sure your bag arrives as soon as possible.   *ML,@John_Vail  ,Please know that our Baggage Service team are doing everything they can to make sure your bag arrives as soon as possible.   *ML,ML,Please know that our Baggage Service team are doing everything they can to make sure your bag arrives as soon as possible.   
Tue,Oct,13,2015,"@John_Vail  John, I apologize for the inconvenience, being without your bags is difficult.   *ML",@John_Vail  ," John, I apologize for the inconvenience, being without your bags is difficult.   *ML",ML," John, I apologize for the inconvenience, being without your bags is difficult.   "
Tue,Oct,13,2015,"@DStern127 Please DM me the confirmation &amp; SkyMiles number, &amp; I'll see if I can attach it. *WG",@DStern127  ,"Please DM me the confirmation &amp; SkyMiles number, &amp; I'll see if I can attach it. *WG",WG,"Please DM me the confirmation &amp; SkyMiles number, &amp; I'll see if I can attach it. "
Tue,Oct,13,2015,@katyrnorris Lost &amp; Found only reaches out if the suit's been turned in. I'm sorry it hasn't shown up yet. *WG,@katyrnorris  ,Lost &amp; Found only reaches out if the suit's been turned in. I'm sorry it hasn't shown up yet. *WG,WG,Lost &amp; Found only reaches out if the suit's been turned in. I'm sorry it hasn't shown up yet. 
Tue,Oct,13,2015,@MikeTKlein  Oh No Mike!  Let me see what I can find out for you.  Please follow/DM your bag tag information. *ML,@MikeTKlein  , Oh No Mike!  Let me see what I can find out for you.  Please follow/DM your bag tag information. *ML,ML, Oh No Mike!  Let me see what I can find out for you.  Please follow/DM your bag tag information. 
Tue,Oct,13,2015,"@TarynTatoo987  Taryn, thank you for contacting us.  I'll be happy to look into this for you.  Please DM your confirmation number. *ML",@TarynTatoo987  ," Taryn, thank you for contacting us.  I'll be happy to look into this for you.  Please DM your confirmation number. *ML",ML," Taryn, thank you for contacting us.  I'll be happy to look into this for you.  Please DM your confirmation number. "
Tue,Oct,13,2015,@bryanzulker  Gate passes are only provided at the counter by the ticket counter agent.  I apologize for the inconvenience. *ML,@bryanzulker  , Gate passes are only provided at the counter by the ticket counter agent.  I apologize for the inconvenience. *ML,ML, Gate passes are only provided at the counter by the ticket counter agent.  I apologize for the inconvenience. 
Tue,Oct,13,2015,"@bryanzulker Bryan, unfortunately I have no authority in that area.  *ML",@bryanzulker  ,"Bryan, unfortunately I have no authority in that area.  *ML",ML,"Bryan, unfortunately I have no authority in that area.  "
Tue,Oct,13,2015,@Taylre Thanks for taking the time to share this compliment. We'll be sure to send Mary Anne some kudos on your behalf. :) *PL,@Taylre  ,Thanks for taking the time to share this compliment. We'll be sure to send Mary Anne some kudos on your behalf. :) *PL,PL,Thanks for taking the time to share this compliment. We'll be sure to send Mary Anne some kudos on your behalf. :) 
Tue,Oct,13,2015,@DeejayEarl_ ...of any assistance via Twitter. *PL ,@DeejayEarl_  ,...of any assistance via Twitter. *PL ,PL ,...of any assistance via Twitter. 
Tue,Oct,13,2015,@DeejayEarl_ Please know that I understand your frustration for the delay. Please accept my sincere apology. Let me know if I can be... ,@DeejayEarl_  ,Please know that I understand your frustration for the delay. Please accept my sincere apology. Let me know if I can be... ,,Please know that I understand your frustration for the delay. Please accept my sincere apology. Let me know if I can be... 
Tue,Oct,13,2015,"@GSRiderX   Marcos, I am showing that a fee is involved to request EC, our reservations team can assist with those at 1-800-221-1212. *BB",@GSRiderX  ,"  Marcos, I am showing that a fee is involved to request EC, our reservations team can assist with those at 1-800-221-1212. *BB",BB,"  Marcos, I am showing that a fee is involved to request EC, our reservations team can assist with those at 1-800-221-1212. "
Tue,Oct,13,2015,@ncapwell Please visit the baggage service office to file a claim about the bag.  *PL,@ncapwell  ,Please visit the baggage service office to file a claim about the bag.  *PL,PL,Please visit the baggage service office to file a claim about the bag.  
Tue,Oct,13,2015,@kasitex Terribly sorry to hear this. Please let us know how we can help. *SB,@kasitex  ,Terribly sorry to hear this. Please let us know how we can help. *SB,SB,Terribly sorry to hear this. Please let us know how we can help. 
Tue,Oct,13,2015,"@DrewElston Drew, I am sorry did you miss your flight?  *PL",@DrewElston  ,"Drew, I am sorry did you miss your flight?  *PL",PL,"Drew, I am sorry did you miss your flight?  "
Tue,Oct,13,2015,@TheToothfish   Yeaaaa!! *BB,@TheToothfish ,  Yeaaaa!! *BB,BB,  Yeaaaa!! 
Tue,Oct,13,2015,"@lean_mac   Thank you,thank you, for choosing Delta! *BB",@lean_mac  ,"  Thank you,thank you, for choosing Delta! *BB",BB,"  Thank you,thank you, for choosing Delta! "
Tue,Oct,13,2015,@ncapwell Hmm! Have you tweeted Air France? *PL,@ncapwell  ,Hmm! Have you tweeted Air France? *PL,PL,Hmm! Have you tweeted Air France? 
Tue,Oct,13,2015,@silvercontactor Baggage Service can be reached at 1-800-325-8224.  *VM,@silvercontactor  ,Baggage Service can be reached at 1-800-325-8224.  *VM,VM,Baggage Service can be reached at 1-800-325-8224.  
Tue,Oct,13,2015,"@silvercontactor Hey Mark, sorry about this experience. What did our Baggage Service team, say about this issue? *VM",@silvercontactor  ,"Hey Mark, sorry about this experience. What did our Baggage Service team, say about this issue? *VM",VM,"Hey Mark, sorry about this experience. What did our Baggage Service team, say about this issue? "
Tue,Oct,13,2015,"@tiffany_rogers Hey Tiffany, we really appreciate your loyalty. Thx for allowing us to be your airline of choice! *VM",@tiffany_rogers  ,"Hey Tiffany, we really appreciate your loyalty. Thx for allowing us to be your airline of choice! *VM",VM,"Hey Tiffany, we really appreciate your loyalty. Thx for allowing us to be your airline of choice! "
Tue,Oct,13,2015,"@Happylionphoto Hey John, sorry about this experience. Did you get your bag? *VM",@Happylionphoto  ,"Hey John, sorry about this experience. Did you get your bag? *VM",VM,"Hey John, sorry about this experience. Did you get your bag? "
Tue,Oct,13,2015,"@smackfu  Hey Scott, pls Follow &amp; DM your confirmation#, *VM",@smackfu  ," Hey Scott, pls Follow &amp; DM your confirmation#, *VM",VM," Hey Scott, pls Follow &amp; DM your confirmation#, "
Tue,Oct,13,2015,"@rtrdanib Dani, please accept my apology for the travel expericne. Let me know if I can be off any assistance via Twitter. *PL",@rtrdanib  ,"Dani, please accept my apology for the travel expericne. Let me know if I can be off any assistance via Twitter. *PL",PL,"Dani, please accept my apology for the travel expericne. Let me know if I can be off any assistance via Twitter. "
Tue,Oct,13,2015,@kevinjsimmons Great. I am glad they were able to get their items back. *PL,@kevinjsimmons  ,Great. I am glad they were able to get their items back. *PL,PL,Great. I am glad they were able to get their items back. 
Tue,Oct,13,2015,@d_dunford99 So sorry to hear about the bag issue. Please contact a baggage agent at 1800-325-8224 for any updates.  *PL,@d_dunford99  ,So sorry to hear about the bag issue. Please contact a baggage agent at 1800-325-8224 for any updates.  *PL,PL,So sorry to hear about the bag issue. Please contact a baggage agent at 1800-325-8224 for any updates.  
Tue,Oct,13,2015,"@lagunitasmark You're so welcome! Sit back,relax and enjoy the flight:-) *PL",@lagunitasmark  ,"You're so welcome! Sit back,relax and enjoy the flight:-) *PL",PL,"You're so welcome! Sit back,relax and enjoy the flight:-) "
Tue,Oct,13,2015,@MarkScottPR I'm sorry there was a mix-up. We appreciate the love. Please know that we♥️ you back :-) *SB,@MarkScottPR  ,I'm sorry there was a mix-up. We appreciate the love. Please know that we♥️ you back :-) *SB,SB,I'm sorry there was a mix-up. We appreciate the love. Please know that we♥️ you back :-) 
Tue,Oct,13,2015,"@jennieveenyc Hi Jennie. If you've filed a claim with our Corporate Baggage as previously suggested, I'm confident they'll be in touch. *KM",@jennieveenyc  ,"Hi Jennie. If you've filed a claim with our Corporate Baggage as previously suggested, I'm confident they'll be in touch. *KM",KM,"Hi Jennie. If you've filed a claim with our Corporate Baggage as previously suggested, I'm confident they'll be in touch. "
Tue,Oct,13,2015,"@theyoungrens Wow that's cool! After pulling up your booking, Delta One is sold out. *EC",@theyoungrens  ,"Wow that's cool! After pulling up your booking, Delta One is sold out. *EC",EC,"Wow that's cool! After pulling up your booking, Delta One is sold out. "
Tue,Oct,13,2015,@ncbiggio ...confirmation #. My apologies for the delay. *JH ,@ncbiggio  ,...confirmation #. My apologies for the delay. *JH ,JH ,...confirmation #. My apologies for the delay. 
Tue,Oct,13,2015,"@ncbiggio Hi, Nancy. I will be glad to review your reservation with you. For your privacy, pls follow &amp; Direct Message your Delta... ",@ncbiggio  ,"Hi, Nancy. I will be glad to review your reservation with you. For your privacy, pls follow &amp; Direct Message your Delta... ",,"Hi, Nancy. I will be glad to review your reservation with you. For your privacy, pls follow &amp; Direct Message your Delta... "
Tue,Oct,13,2015,@hbar_Squared ...My apologies for the issue. *JH ,@hbar_Squared  ,...My apologies for the issue. *JH ,JH ,...My apologies for the issue. 
Tue,Oct,13,2015,"@hbar_Squared Hi. I can review your reservation for options. For your privacy, pls follow &amp; Direct Message your Delta confirmation #.... ",@hbar_Squared  ,"Hi. I can review your reservation for options. For your privacy, pls follow &amp; Direct Message your Delta confirmation #.... ",,"Hi. I can review your reservation for options. For your privacy, pls follow &amp; Direct Message your Delta confirmation #.... "
Tue,Oct,13,2015,@jazzbo1two ...*PL ,@jazzbo,...*PL ,PL ,...
Tue,Oct,13,2015,@jazzbo1two ...the ticket since it is a China Eastern to see what happened to your mileage credit. The fax number is 404 715 9220.... ,@jazzbo1two  ,...the ticket since it is a China Eastern to see what happened to your mileage credit. The fax number is 404 715 9220.... ,,...the ticket since it is a China Eastern to see what happened to your mileage credit. The fax number is 404 715 9220.... 
Tue,Oct,13,2015,@jazzbo1two Okay you would need to fax over the ticket copy and boarding pass along with your Skymiles number. I am unable to open... ,@jazzbo1two  ,Okay you would need to fax over the ticket copy and boarding pass along with your Skymiles number. I am unable to open... ,,Okay you would need to fax over the ticket copy and boarding pass along with your Skymiles number. I am unable to open... 
Tue,Oct,13,2015,"@KingMinzly Hi Minzly. My apologies for any issues. If you need assistance, pls DM your Delta confirmation #.  *JH",@KingMinzly  ,"Hi Minzly. My apologies for any issues. If you need assistance, pls DM your Delta confirmation #.  *JH",JH,"Hi Minzly. My apologies for any issues. If you need assistance, pls DM your Delta confirmation #.  "
Tue,Oct,13,2015,"@xoJCo Jess, I can't make any promises but I'll see. Please follow/DM your conf#.  *EC",@xoJCo  ,"Jess, I can't make any promises but I'll see. Please follow/DM your conf#.  *EC",EC,"Jess, I can't make any promises but I'll see. Please follow/DM your conf#.  "
Tue,Oct,13,2015,@allison_dunc  Thanks for sharing the pic and the shout out. Enjoy your flight. *HW,@allison_dunc  , Thanks for sharing the pic and the shout out. Enjoy your flight. *HW,HW, Thanks for sharing the pic and the shout out. Enjoy your flight. 
Tue,Oct,13,2015,@ChristinaHeintz Next time don't stay away so long :-) *EC,@ChristinaHeintz  ,Next time don't stay away so long :-) *EC,EC,Next time don't stay away so long :-) 
Tue,Oct,13,2015,@jazzbo1two Thanks give me a minute let me take a look. *PL,@jazzbo1two  ,Thanks give me a minute let me take a look. *PL,PL,Thanks give me a minute let me take a look. 
Tue,Oct,13,2015,@gamapau Would you like me to email you a ticket? *PL,@gamapau  ,Would you like me to email you a ticket? *PL,PL,Would you like me to email you a ticket? 
Tue,Oct,13,2015,@AskTheNP Okay. Please follow/DM your confirmation number so I can take a look.  *PL,@AskTheNP  ,Okay. Please follow/DM your confirmation number so I can take a look.  *PL,PL,Okay. Please follow/DM your confirmation number so I can take a look.  
Tue,Oct,13,2015,@lukesinclair I guess I am confused. Please let me know how I can assist you. *PL,@lukesinclair  ,I guess I am confused. Please let me know how I can assist you. *PL,PL,I guess I am confused. Please let me know how I can assist you. 
Tue,Oct,13,2015,@lukesinclair Hmm! I show that you are assigned a delta comfort seat 16G. *PL,@lukesinclair  ,Hmm! I show that you are assigned a delta comfort seat 16G. *PL,PL,Hmm! I show that you are assigned a delta comfort seat 16G. 
Tue,Oct,13,2015,@bailcam That's amazing! My apologies for the delay.  *EC,@bailcam  ,That's amazing! My apologies for the delay.  *EC,EC,That's amazing! My apologies for the delay.  
Tue,Oct,13,2015,@scottswonger ...# so that I can review your reservation with you. My apologies. *JH ,@scottswonger  ,...# so that I can review your reservation with you. My apologies. *JH ,JH ,...# so that I can review your reservation with you. My apologies. 
Tue,Oct,13,2015,@fjkeegan Awh! Certainly understand.  *KM,@fjkeegan  ,Awh! Certainly understand.  *KM,KM,Awh! Certainly understand.  
Tue,Oct,13,2015,@DontNeedaTANN ...frustration.  *EC ,@DontNeedaTANN  ,...frustration.  *EC ,EC ,...frustration.  
Tue,Oct,13,2015,@DontNeedaTANN We're working to locate your luggage. Please continue speaking with baggage for current updates. My apologies for your... ,@DontNeedaTANN  ,We're working to locate your luggage. Please continue speaking with baggage for current updates. My apologies for your... ,,We're working to locate your luggage. Please continue speaking with baggage for current updates. My apologies for your... 
Tue,Oct,13,2015,@seanmclnews Hi Sean. I'm sorry to hear it. Please follow and DM your Delta confirmation number and let me know how I may assist you *MD,@seanmclnews  ,Hi Sean. I'm sorry to hear it. Please follow and DM your Delta confirmation number and let me know how I may assist you *MD,MD,Hi Sean. I'm sorry to hear it. Please follow and DM your Delta confirmation number and let me know how I may assist you 
Tue,Oct,13,2015,@Alex_Donn Hope to see you again on a Delta flight!  *EC,@Alex_Donn  ,Hope to see you again on a Delta flight!  *EC,EC,Hope to see you again on a Delta flight!  
Tue,Oct,13,2015,@SIDDARTH85  Hi Siddarth. Please follow and DM your confirmation # and I will be glad to look at this for you. *AN,@SIDDARTH85  , Hi Siddarth. Please follow and DM your confirmation # and I will be glad to look at this for you. *AN,AN, Hi Siddarth. Please follow and DM your confirmation # and I will be glad to look at this for you. 
Tue,Oct,13,2015,"@FirstMatePete  Hi, thanks for contacting us.  Please follow/DM with your confirmation number and I'll be happy to take a look.  *ML",@FirstMatePete  ," Hi, thanks for contacting us.  Please follow/DM with your confirmation number and I'll be happy to take a look.  *ML",ML," Hi, thanks for contacting us.  Please follow/DM with your confirmation number and I'll be happy to take a look.  "
Tue,Oct,13,2015,"@kindle_emily Again, if I can take a closer look, for better assistance, pls share your confirmation#  via a DM. *VM",@kindle_emily  ,"Again, if I can take a closer look, for better assistance, pls share your confirmation#  via a DM. *VM",VM,"Again, if I can take a closer look, for better assistance, pls share your confirmation#  via a DM. "
Tue,Oct,13,2015,@smartysarahs  I agree! They are the best! Thanks for the compliment. *AN,@smartysarahs  , I agree! They are the best! Thanks for the compliment. *AN,AN, I agree! They are the best! Thanks for the compliment. 
Tue,Oct,13,2015,@skgreen Glad it all worked out. Congratulations!  *HW,@skgreen  ,Glad it all worked out. Congratulations!  *HW,HW,Glad it all worked out. Congratulations!  
Tue,Oct,13,2015,@Thrawn33 There's been some recent changes. Please view the following link. http://t.co/hYVHr8ef0v *EC,@Thrawn33  ,There's been some recent changes. Please view the following link. http://t.co/hYVHr8ef0v *EC,EC,There's been some recent changes. Please view the following link. http://t.co/hYVHr8ef0v 
Tue,Oct,13,2015,@GOPoffcourse Sooo happy we're meeting your expectations. We greatly appreciate you choosing Delta.  *AA,@GOPoffcourse  ,Sooo happy we're meeting your expectations. We greatly appreciate you choosing Delta.  *AA,AA,Sooo happy we're meeting your expectations. We greatly appreciate you choosing Delta.  
Tue,Oct,13,2015,@wjoooooood ...funds on hold by your bank will be released. *MD ,@wjoooooood  ,...funds on hold by your bank will be released. *MD ,MD ,...funds on hold by your bank will be released. 
Tue,Oct,13,2015,"@wjoooooood If you have not received a confirmation number with a ticket number issued in your name, there will be no charge and any... ",@wjoooooood  ,"If you have not received a confirmation number with a ticket number issued in your name, there will be no charge and any... ",,"If you have not received a confirmation number with a ticket number issued in your name, there will be no charge and any... "
Tue,Oct,13,2015,@kristenbaker17 ...at this for you.  *AN ,@kristenbaker17  ,...at this for you.  *AN ,AN ,...at this for you.  
Tue,Oct,13,2015,@kristenbaker17  Hi Kristen. I sincerely apologize for your delay. Please follow and DM your confirmation# and I will be glad to look... ,@kristenbaker17  , Hi Kristen. I sincerely apologize for your delay. Please follow and DM your confirmation# and I will be glad to look... ,, Hi Kristen. I sincerely apologize for your delay. Please follow and DM your confirmation# and I will be glad to look... 
Tue,Oct,13,2015,@CherylShuman Great to hear! Thanks so much for flying with us. Have a wonderful day.  *AA,@CherylShuman  ,Great to hear! Thanks so much for flying with us. Have a wonderful day.  *AA,AA,Great to hear! Thanks so much for flying with us. Have a wonderful day.  
Tue,Oct,13,2015,"@jessicao_x3 We'll do our best to locate the item. To assist us, pls complete the following form: http://t.co/ljzlFjyL3M *AA",@jessicao_x3  ,"We'll do our best to locate the item. To assist us, pls complete the following form: http://t.co/ljzlFjyL3M *AA",AA,"We'll do our best to locate the item. To assist us, pls complete the following form: http://t.co/ljzlFjyL3M "
Tue,Oct,13,2015,@gilinskysfunk Yikes! Are you still in the airport Cher? *KM,@gilinskysfunk  ,Yikes! Are you still in the airport Cher? *KM,KM,Yikes! Are you still in the airport Cher? 
Tue,Oct,13,2015,@jdhoffman  Hi Justin. I am  glad that we were able to get you re-booked so quickly. Thank you for your awesome words and loyalty. :-) *AN,@jdhoffman  , Hi Justin. I am  glad that we were able to get you re-booked so quickly. Thank you for your awesome words and loyalty. :-) *AN,AN, Hi Justin. I am  glad that we were able to get you re-booked so quickly. Thank you for your awesome words and loyalty. :-) 
Wed,Oct,14,2015,@tander123 Hi Terry. Let me look at your confirmation#. One moment please. *AN,@tander123  ,Hi Terry. Let me look at your confirmation#. One moment please. *AN,AN,Hi Terry. Let me look at your confirmation#. One moment please. 
Wed,Oct,14,2015,@Montewyo Great picture! *WG,@Montewyo  ,Great picture! *WG,WG,Great picture! 
Wed,Oct,14,2015,"@DaisyFuentes I'm very sorry for the late reply. I hope that you're doing okay. If the situation got worse, please contact 866-783-2286. *WG",@DaisyFuentes  ,"I'm very sorry for the late reply. I hope that you're doing okay. If the situation got worse, please contact 866-783-2286. *WG",WG,"I'm very sorry for the late reply. I hope that you're doing okay. If the situation got worse, please contact 866-783-2286. "
Wed,Oct,14,2015,@mapletits Oh my! What did you need help with? *WG,@mapletits  ,Oh my! What did you need help with? *WG,WG,Oh my! What did you need help with? 
Wed,Oct,14,2015,"@jbossie42 Actually, do you have any info about the pet? A file number, perhaps? *WG",@jbossie42  ,"Actually, do you have any info about the pet? A file number, perhaps? *WG",WG,"Actually, do you have any info about the pet? A file number, perhaps? "
Wed,Oct,14,2015,@digger9375 ...Pls see:  http://t.co/akUp6E5YYK. I will also pass your comments on to our team for a review of more CC. *JH ,@digger9375  ,...Pls see:  http://t.co/akUp6E5YYK. I will also pass your comments on to our team for a review of more CC. *JH ,JH ,...Pls see:  http://t.co/akUp6E5YYK. I will also pass your comments on to our team for a review of more CC. 
Wed,Oct,14,2015,"@digger9375 Hi Matt. Thx for bringing this to my attention. While all movies do not have Closed Caption, we do have a number that do.... ",@digger9375  ,"Hi Matt. Thx for bringing this to my attention. While all movies do not have Closed Caption, we do have a number that do.... ",,"Hi Matt. Thx for bringing this to my attention. While all movies do not have Closed Caption, we do have a number that do.... "
Wed,Oct,14,2015,"@dreamelder Very sorry for the disruption. If we can assist via Twitter, pls let us know.  *AA",@dreamelder  ,"Very sorry for the disruption. If we can assist via Twitter, pls let us know.  *AA",AA,"Very sorry for the disruption. If we can assist via Twitter, pls let us know.  "
Wed,Oct,14,2015,"@cantwell_chase ...at your reservation. For your privacy, pls follow &amp; Direct Message your Delta confirmation #. *JH ",@cantwell_chase  ,"...at your reservation. For your privacy, pls follow &amp; Direct Message your Delta confirmation #. *JH ",JH ,"...at your reservation. For your privacy, pls follow &amp; Direct Message your Delta confirmation #. "
Wed,Oct,14,2015,@cantwell_chase Hi Chase. Congrats on your wedding. I'm sorry to hear you booked the wrong date for your honeymoon. I can take a look... ,@cantwell_chase  ,Hi Chase. Congrats on your wedding. I'm sorry to hear you booked the wrong date for your honeymoon. I can take a look... ,,Hi Chase. Congrats on your wedding. I'm sorry to hear you booked the wrong date for your honeymoon. I can take a look... 
Wed,Oct,14,2015,"@lizamegin Oh No Liza, this is not good! Please follow/DM your confirmation number and I'll take a look.   *ML",@lizamegin  ,"Oh No Liza, this is not good! Please follow/DM your confirmation number and I'll take a look.   *ML",ML,"Oh No Liza, this is not good! Please follow/DM your confirmation number and I'll take a look.   "
Wed,Oct,14,2015,"@MelanieAlise87  You and Mr. Lloyd are all set.  You are most welcome, it was my pleasure!  Thank you for choosing Delta. :-) *ML",@MelanieAlise87  ," You and Mr. Lloyd are all set.  You are most welcome, it was my pleasure!  Thank you for choosing Delta. :-) *ML",ML," You and Mr. Lloyd are all set.  You are most welcome, it was my pleasure!  Thank you for choosing Delta. :-) "
Wed,Oct,14,2015,@N_Katz  Sure. Following.  *AA,@N_Katz  , Sure. Following.  *AA,AA, Sure. Following.  
Wed,Oct,14,2015,"@MelanieAlise87 Unfortunately, I'm unable to provide reimbursement via twitter.  This must be handled at the ticket counter.   *ML",@MelanieAlise87  ,"Unfortunately, I'm unable to provide reimbursement via twitter.  This must be handled at the ticket counter.   *ML",ML,"Unfortunately, I'm unable to provide reimbursement via twitter.  This must be handled at the ticket counter.   "
Wed,Oct,14,2015,@MelanieAlise87  Great!  One moment while I get those seats for you.   *ML,@MelanieAlise87  , Great!  One moment while I get those seats for you.   *ML,ML, Great!  One moment while I get those seats for you.   
Wed,Oct,14,2015,"@jbossie42 Yes, it looks like it'll be better for your friend to keep speaking with Cargo concerning this. *WG",@jbossie42  ,"Yes, it looks like it'll be better for your friend to keep speaking with Cargo concerning this. *WG",WG,"Yes, it looks like it'll be better for your friend to keep speaking with Cargo concerning this. "
Wed,Oct,14,2015,@PLEDGE_03 Welcome! *WG,@PLEDGE_03  ,Welcome! *WG,WG,Welcome! 
Wed,Oct,14,2015,@MelanieAlise87 Are you both able to assist in case of emergency and 15 years of age or older? *ML,@MelanieAlise87  ,Are you both able to assist in case of emergency and 15 years of age or older? *ML,ML,Are you both able to assist in case of emergency and 15 years of age or older? 
Wed,Oct,14,2015,@MelanieAlise87  I have exit row seats available in row 12 CD.   *ML,@MelanieAlise87  , I have exit row seats available in row 12 CD.   *ML,ML, I have exit row seats available in row 12 CD.   
Wed,Oct,14,2015,@MelanieAlise87 flight 4244.  This flight is departing at 6:53 pm arriving in Halifax at 10:09.   *ML,@MelanieAlise87  ,flight 4244.  This flight is departing at 6:53 pm arriving in Halifax at 10:09.   *ML,ML,flight 4244.  This flight is departing at 6:53 pm arriving in Halifax at 10:09.   
Wed,Oct,14,2015,@MauraNeill You do the same. Happy Travels! *LS,@MauraNeill  ,You do the same. Happy Travels! *LS,LS,You do the same. Happy Travels! 
Wed,Oct,14,2015,"@MauraNeill Good morning, and welcome aboard. *LS",@MauraNeill  ,"Good morning, and welcome aboard. *LS",LS,"Good morning, and welcome aboard. "
Wed,Oct,14,2015,@Carangelo0  I'm sorry. How may I help you?  *AN,@Carangelo0  , I'm sorry. How may I help you?  *AN,AN, I'm sorry. How may I help you?  
Wed,Oct,14,2015,@brad_kobetich ...Inflight Leadership Team. *AN ,@brad_kobetich  ,...Inflight Leadership Team. *AN ,AN ,...Inflight Leadership Team. 
Wed,Oct,14,2015,@brad_kobetich Thank you for sharing this with us! I absolutely love the picture.  I will be glad forward your comments to our... ,@brad_kobetich  ,Thank you for sharing this with us! I absolutely love the picture.  I will be glad forward your comments to our... ,,Thank you for sharing this with us! I absolutely love the picture.  I will be glad forward your comments to our... 
Wed,Oct,14,2015,"@deacontm  Hi Todd, the curbside checkin is open from 4:30 am until 7:30 pm.  *LS",@deacontm  ," Hi Todd, the curbside checkin is open from 4:30 am until 7:30 pm.  *LS",LS," Hi Todd, the curbside checkin is open from 4:30 am until 7:30 pm.  "
